375, 0.639999
376, -3.09
377, -0.57
378, 0.669983
379, -6.20999
380, -0.169998
381, -0.42
382, -1.55
383, -3.44998
384, 1.37
385, 1.44
386, -3.53
387, 5.2
388, -1.27
389, -0.0400009
390, -0.849998
391, -1.28
392, -4.84
393, -0.939999
394, -16.96
395, -0.209999
396, -0.449997
397, 1.3
398, -2.12
399, -2.16
400, 0.190002
401, -1.76
402, -17.49
403, -0.410004
404, -0.350006
405, -1.71
406, -5.49001
407, -1.36
408, -1
409, -9.84
410, -0.810001
411, -3.17
412, -1.16
413, -0.57
414, -3.54999
415, -1.09003
416, -0.709999
417, -1.93
418, -9.66998
419, -1
420, -2.69
421, -1.61
422, -0.599998
423, -0.389999
424, -3.39999
425, -3.79
426, -1.25
427, 0.039999
428, 0.639984
429, -0.970001
430, -0.230001
431, 0.0699997
432, -7.82001
433, -6.13
434, 0.720001
435, -1.43
436, -0.370003
437, -0.699999
438, -3.83002
439, -1.92
440, -1.09
441, -9.52002
442, -1.09
443, -0.449997
444, -0.299995
445, -0.150002
446, -1.52
447, -3.38
448, 2.91
449, -7.55
450, -0.949997
451, -6
452, -1.49
453, -2.54001
454, -0.389999
455, -18.58
456, -0.220001
457, -1.09
458, -2.39001
459, 2.22998
460, -8.26999
461, -2.28999
462, -5
463, -1.66
464, -0.969999
465, -0.339996
466, -0.82
467, -0.41
468, 0.270004
469, -6.31999
470, -1.24001
471, -4.92
472, -14.87
473, -1.23
474, -0.150001
475, -1.59
476, -1.06
477, -1.38998
478, -0.239998
479, -0.34
480, 0.0100021
481, -0.419998
482, -1.79
483, -0.130001
484, -5.21001
485, 0.429993
486, -0.4
487, -0.600006
488, -0.880001
489, -0.0599995
490, -0.220001
491, 12.69
492, -0.18
493, 1.18
494, 0.0499954
495, -1.21
496, -0.41
497, -1.93
498, -1.22
499, 0.449997
500, -0.609985
501, -0.219999
502, -0.0800018
